Image,Title,Price,Link,Frete,Reviews
"https://http2.mlstatic.com/D_NQ_NP_677337-MLB52959092372_122022-W.webp","Pc Gamer Fácil Intel I9 10900f 16gb Rtx 3060 12gb Ssd 480gb",R$5.759,"https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=ZlN39WY%2FlIpwJeAlFz29adISuK0dOHR6eJKh1WTAyqOLRK9H%2BNKxvHXdBXkIkdzDB0kQTdr4EGaAFO%2BlNy7iLEd44WBMnPyPZLDbDVLnDNYuwJv6kDw%2BpV3B8kcSg7TiM1nXCt7F5RWYxTflGgox7UAJgNn%2BxvXUn0Ni4eWEaUHqPAkc5bSmMMddaKKEukVV%2Fx6MFTEvlOndXsWwP%2F51Xnhf%2BrTD%2BD7kJsJY3fHgCQn%2BBiqfClcjCvs6NiHeCIaTMHX575N3qinPmMqLZLMH5kaedFdGcofLYsz9FI3%2FsNbNzSw4WeuZ3%2BVcC0ODKDDOs%2FKwVQSLBsrH6bMLlkbt8il5hymDUv4oNapX6%2FoXFD7tsOVuNRQzKSrrkQZmkyOeDkNYQrYcqu4yJ6054Ox%2BYR0Ou9ckM4Fa8dExy81OkiDFmRM%2FfYFNHU4MoLy5VjvhPLrrFvykefbb61oIS5ovHbs12iYiX3qTlZ46BrFjE1a6ejZbMIAtVLXY65nJ5hy76ikvsPIlMGjwf9H1C2OeuLPsL89Fz489aZJ8geDGN5S8qRQ0IOcwREOZshDsEYRYqGQ9h7WCcAhxby1ONyOzUYOQfBhVtg%2B5Eg56uyXHasx0r3az3omyzWVG520nvbQBJvlTfoDP169kVIQrE5i4enhEYCOj%2Bu9rQip2kT%2B0Hr9zxs6yLjSMSkpxLrRuIS8rqKRrkkvDPVjVtjhhaRursehB4%2FxcVVM%3D&e=mclics%2Fadvertising-results-augmenter-on%2B15098%2Cmclics%2Fgtins%2B17001%2Cmclics%2Fvariant-candidates%2B31710%2Cmclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fmax-bid-item-factor%2B23928%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fmax-bid-capped%2B36383%2Cmclics%2Fmore-ads%2B28402%2Cmclics%2Fpads-score-mla%2B17263%2Cmclics%2Flax-top-domain%2B23443&rb=x","Frete grátis","Avaliação 3.5 de 5. 6 opiniões."
"https://http2.mlstatic.com/D_NQ_NP_988820-MLB53778533698_022023-W.webp","Pc Gamer Fácil Intel I5 10400f 16gb Ssd 240gb Gtx 1660 Super",R$3.194,"https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=j8wKlW76Rj7RwJCYDnl5xQQlho2QLG6Y%2BIzlPAMWLfl%2BtVXS8ccDzYiHc9uRZwmMWFL8yuI27z8jn%2BBGz556PGnL5n%2BxRXRlj57rah0XI5JDq8IelwOiq98iB3aEgzHuZkn%2FBk1agdmy%2B4N2mCuDvW4Bmqtto0g8Uc4Gp8DPv%2F8YWKo80LqNI66jpAqT1PU4s5updf5dkkWrXkkPtEnqgGnyV2J8D0MGGwUE2C96hY2ccKnmzkx3%2BJEp4nlpRIia4gsG%2BF0IJjETwRDNNG8KCROBlwbta9bkpYxvRjLPTyzwEpy7NgZZSvprHVsAYOSzJAywh2ZgxYRFTeExrAJ2tILz1UbCLeluknQvGMIBsIMQFPyPnRcfp6XdMMrq87SlXogWpgtxi1OjXMKNJ2MshUXeO5c%2B6gWFMPA9KLHJfBb7vD%2BAUa3KTxI%2F4bJUcygMh3%2BJQu1oy6uIBV54RnZSiwLorSaTTM7W%2BkqXaxkdgwuYrzlTw%2BwAImMeoj73MmdTCntLWPuBMNhZ6%2Fkk36en9omZFRncdiytE2Q7juWqEp2548SK4ys39jdX%2BP9ja7DY8p9p4vwBtwmtz6Y%2BjRpk8%2F6MCCRZgl3X8kYDNE2p2JfXVROR5eh%2BYtBbR1CIxzUnAAeGUPDdNNkVe8qpepoXkh2a0hL89iiBFliUUwQ4QSBfW5%2FfLmp2tLsB8XJ%2F74AiRFAVdCVXodFY7iBosSOiyKLnAIsa3E8%3D&e=mclics%2Fadvertising-results-augmenter-on%2B15098%2Cmclics%2Fgtins%2B17001%2Cmclics%2Fvariant-candidates%2B31710%2Cmclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fmax-bid-item-factor%2B23928%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fmax-bid-capped%2B36383%2Cmclics%2Fmore-ads%2B28402%2Cmclics%2Fpads-score-mla%2B17263%2Cmclics%2Flax-top-domain%2B23443&rb=x","Frete grátis",""
"https://http2.mlstatic.com/D_NQ_NP_781246-MLB49784706142_042022-W.webp","Cpu Pc Gamer Computador Intel I5 8gb Ssd120gb",R$903,"https://produto.mercadolivre.com.br/MLB-2665935752-cpu-pc-gamer-computador-intel-i5-8gb-ssd120gb-_JM#position=19&search_layout=grid&type=item&tracking_id=81f70640-18dc-4924-a2fa-a5282683384a","Frete grátis","Avaliação 4.6 de 5. 53 opiniões."
"https://http2.mlstatic.com/D_NQ_NP_880461-MLB72078329677_102023-W.webp","Cpu Slim I5 16gb Ssd 480gb + Monitor 19 + Tec Mous S/fio",R$1.350,"https://produto.mercadolivre.com.br/MLB-3344579411-cpu-slim-i5-16gb-ssd-480gb-monitor-19-tec-mous-sfio-_JM#position=20&search_layout=grid&type=item&tracking_id=81f70640-18dc-4924-a2fa-a5282683384a","Frete grátis","Avaliação 4.7 de 5. 7 opiniões."
"https://http2.mlstatic.com/D_NQ_NP_960365-MLB72900724406_112023-W.webp","Pc Gamer Top Intel Core I7 3.80ghz Rx 580 / 16gb Ssd 1000gb ",R$2.698,"https://produto.mercadolivre.com.br/MLB-3611290132-pc-gamer-top-intel-core-i7-380ghz-rx-580-16gb-ssd-1000gb-_JM#position=21&search_layout=grid&type=item&tracking_id=81f70640-18dc-4924-a2fa-a5282683384a","Frete grátis","Avaliação 4.3 de 5. 10 opiniões."
"https://http2.mlstatic.com/D_NQ_NP_890926-MLB70861084951_082023-W.webp","Pc Gamer Completo Amd Ryzen 5, 16gb Ddr4, Ssd 480gb",R$2.719,"https://produto.mercadolivre.com.br/MLB-3398016809-pc-gamer-completo-amd-ryzen-5-16gb-ddr4-ssd-480gb-_JM#position=22&search_layout=grid&type=item&tracking_id=81f70640-18dc-4924-a2fa-a5282683384a","Frete grátis","Avaliação 4.1 de 5. 60 opiniões."
"https://http2.mlstatic.com/D_NQ_NP_731610-MLB74648698777_022024-W.webp","Pc Gamer Amd Ryzen 5 5600g 16gb Ddr4 Ssd 480gb 600w + Wifi",R$2.379,"https://produto.mercadolivre.com.br/MLB-2808456353-pc-gamer-amd-ryzen-5-5600g-16gb-ddr4-ssd-480gb-600w-wifi-_JM#position=23&search_layout=grid&type=item&tracking_id=81f70640-18dc-4924-a2fa-a5282683384a","Frete grátis","Avaliação 4.6 de 5. 92 opiniões."
"https://http2.mlstatic.com/D_NQ_NP_784087-MLB72304834009_102023-W.webp","Pc Gamer - Ryzen 7 / Placa Video 4gb / Ssd 480g / 32g Ddr4",R$2.799,"https://produto.mercadolivre.com.br/MLB-3794302934-pc-gamer-ryzen-7-placa-video-4gb-ssd-480g-32g-ddr4-_JM#position=24&search_layout=grid&type=item&tracking_id=81f70640-18dc-4924-a2fa-a5282683384a","Frete grátis",""
"https://http2.mlstatic.com/D_NQ_NP_659646-MLB48880212004_012022-W.webp","Pc Gamer Fácil Ryzen 5 5600g Vega 7 Ssd 480gb 16gb Ddr4 500w",R$2.129,"https://produto.mercadolivre.com.br/MLB-2024019021-pc-gamer-facil-ryzen-5-5600g-vega-7-ssd-480gb-16gb-ddr4-500w-_JM#position=25&search_layout=grid&type=item&tracking_id=81f70640-18dc-4924-a2fa-a5282683384a","Frete grátis","Avaliação 4.2 de 5. 405 opiniões."
"https://http2.mlstatic.com/D_NQ_NP_852989-MLB71455096563_092023-W.webp","Pc Gamer Lord Pc, Amd Ryzen 5 4600g, 16gb Ddr4, Ssd 1tb Wifi",R$2.040,"https://produto.mercadolivre.com.br/MLB-3471781323-pc-gamer-lord-pc-amd-ryzen-5-4600g-16gb-ddr4-ssd-1tb-wifi-_JM#position=26&search_layout=grid&type=item&tracking_id=81f70640-18dc-4924-a2fa-a5282683384a","Frete grátis","Avaliação 4.4 de 5. 16 opiniões."
"https://http2.mlstatic.com/D_NQ_NP_748475-MLB74215912450_012024-W.webp","Pc Gamer Completo, Intel I5, Rx 550, 16gb, Ssd 120gb, Hd 500",R$1.930,"https://produto.mercadolivre.com.br/MLB-3492615427-pc-gamer-completo-intel-i5-rx-550-16gb-ssd-120gb-hd-500-_JM#position=27&search_layout=grid&type=item&tracking_id=81f70640-18dc-4924-a2fa-a5282683384a","Frete grátis",""
"https://http2.mlstatic.com/D_NQ_NP_890926-MLB70861084951_082023-W.webp","Pc Gamer  Amd Ryzen 5 5600g, 16gb Ddr4, Ssd 1tb Wifi",R$3.090,"https://produto.mercadolivre.com.br/MLB-4373193578-pc-gamer-amd-ryzen-5-5600g-16gb-ddr4-ssd-1tb-wifi-_JM#position=28&search_layout=grid&type=item&tracking_id=81f70640-18dc-4924-a2fa-a5282683384a","Frete grátis",""
"https://http2.mlstatic.com/D_NQ_NP_812718-MLU75194579737_032024-W.webp","Pc Gamer Fácil Intel I9 10900f 16gb Gtx 1650 4gb Ssd 960gb",R$4.718,"https://www.mercadolivre.com.br/pc-gamer-facil-intel-i9-10900f-16gb-gtx-1650-4gb-ssd-960gb/p/MLB32449324?pdp_filters=category:MLB1649#searchVariation=MLB32449324&position=4&search_layout=grid&type=product&tracking_id=81f70640-18dc-4924-a2fa-a5282683384a","Frete grátis",""
"https://http2.mlstatic.com/D_NQ_NP_991040-MLB74855201429_032024-W.webp","Pc Gamer Completo Rosa I7 16gb Ssd 1tb Gt730 4gb+ Monitor 19",R$2.705,"https://produto.mercadolivre.com.br/MLB-3634049512-pc-gamer-completo-rosa-i7-16gb-ssd-1tb-gt730-4gb-monitor-19-_JM#position=29&search_layout=grid&type=item&tracking_id=81f70640-18dc-4924-a2fa-a5282683384a","Frete grátis","Avaliação 5 de 5. 8 opiniões."
"https://http2.mlstatic.com/D_NQ_NP_851425-MLB74746063369_022024-W.webp","Cpu Pc Gamer Intel Barato Core I7 3.4ghz 16gb Ssd 480gb 500w",R$1.565,"https://produto.mercadolivre.com.br/MLB-2079594649-cpu-pc-gamer-intel-barato-core-i7-34ghz-16gb-ssd-480gb-500w-_JM#position=30&search_layout=grid&type=item&tracking_id=81f70640-18dc-4924-a2fa-a5282683384a","Frete grátis","Avaliação 4.7 de 5. 109 opiniões."
"https://http2.mlstatic.com/D_NQ_NP_896608-MLB71391789069_082023-W.webp"," Pc Gamer Intel I5 16gb Ssd 480gb Monitor 21 Kit Gamer Wifi",R$1.710,"https://produto.mercadolivre.com.br/MLB-3559722341-pc-gamer-intel-i5-16gb-ssd-480gb-monitor-21-kit-gamer-wifi-_JM#position=31&search_layout=grid&type=item&tracking_id=81f70640-18dc-4924-a2fa-a5282683384a","Frete grátis","Avaliação 4.5 de 5. 22 opiniões."
"https://http2.mlstatic.com/D_NQ_NP_909583-MLB74349261493_022024-W.webp","Pc Gamer Intel I7 11 Geração 4.6ghz / 32gb Ddr4 / Ssd 480gb",R$3.199,"https://produto.mercadolivre.com.br/MLB-3522643781-pc-gamer-intel-i7-11-geraco-46ghz-32gb-ddr4-ssd-480gb-_JM#position=32&search_layout=grid&type=item&tracking_id=81f70640-18dc-4924-a2fa-a5282683384a","Frete grátis","Avaliação 5 de 5. 6 opiniões."
"https://http2.mlstatic.com/D_NQ_NP_896341-MLB71910551525_092023-W.webp","Pc Gamer Ryzen 7 5700g Vega 8 Nvme 1tb 32gb 3200mhz 750w",R$3.375,"https://produto.mercadolivre.com.br/MLB-3561991493-pc-gamer-ryzen-7-5700g-vega-8-nvme-1tb-32gb-3200mhz-750w-_JM#position=33&search_layout=grid&type=item&tracking_id=81f70640-18dc-4924-a2fa-a5282683384a","Frete grátis","Avaliação 4.4 de 5. 5 opiniões."
"https://http2.mlstatic.com/D_NQ_NP_778993-MLB72046604258_102023-W.webp","Pc Gamer Cpu Intel I7 3.4ghz Ssd 480gb Memoria Ram 16gb 500w",R$1.567,"https://produto.mercadolivre.com.br/MLB-4099440072-pc-gamer-cpu-intel-i7-34ghz-ssd-480gb-memoria-ram-16gb-500w-_JM#position=34&search_layout=grid&type=item&tracking_id=81f70640-18dc-4924-a2fa-a5282683384a","Frete grátis","Avaliação 5 de 5. 5 opiniões."
"https://http2.mlstatic.com/D_NQ_NP_855557-MLB74620965406_022024-W.webp","Pc Gamer Completo Rosa I7 16gb Ssd 480gb + Monitor 19 + Eg53",R$2.299,"https://produto.mercadolivre.com.br/MLB-3317529643-pc-gamer-completo-rosa-i7-16gb-ssd-480gb-monitor-19-eg53-_JM#position=35&search_layout=grid&type=item&tracking_id=81f70640-18dc-4924-a2fa-a5282683384a","Frete grátis","Avaliação 4.2 de 5. 21 opiniões."
"https://http2.mlstatic.com/D_NQ_NP_762231-MLU75135863567_032024-W.webp","Pc Gamer Fácil Intel I5 10400f 16gb Rx 550 4gb Ssd 480gb",R$2.609,"https://www.mercadolivre.com.br/pc-gamer-facil-intel-i5-10400f-16gb-rx-550-4gb-ssd-480gb/p/MLB33319282?pdp_filters=category:MLB1649#searchVariation=MLB33319282&position=7&search_layout=grid&type=product&tracking_id=81f70640-18dc-4924-a2fa-a5282683384a","Frete grátis",""
"https://http2.mlstatic.com/D_NQ_NP_894976-MLB72146363463_102023-W.webp","Pc Gamer Cpu I7 16gb Ssd Monitor+kit Gamer+cadeira+placa Wif",R$2.920,"https://produto.mercadolivre.com.br/MLB-4104739492-pc-gamer-cpu-i7-16gb-ssd-monitorkit-gamercadeiraplaca-wif-_JM#position=36&search_layout=grid&type=item&tracking_id=81f70640-18dc-4924-a2fa-a5282683384a","Frete grátis","Avaliação 4.8 de 5. 32 opiniões."
"https://http2.mlstatic.com/D_NQ_NP_673646-MLB74041379811_012024-W.webp","Pc Gamer Geforce 4gb / Intel I7 3.6ghz / 16gb Ram / Ssd 480g",R$1.699,"https://produto.mercadolivre.com.br/MLB-3498953946-pc-gamer-geforce-4gb-intel-i7-36ghz-16gb-ram-ssd-480g-_JM#position=37&search_layout=grid&type=item&tracking_id=81f70640-18dc-4924-a2fa-a5282683384a","Frete grátis","Avaliação 4.5 de 5. 31 opiniões."
"https://http2.mlstatic.com/D_NQ_NP_846483-MLU74355366054_022024-W.webp"," Dell 3060 Desktop + Monitor Dell Core I3 8 Geração 8gb Ssd 240gb",R$2.199,"https://www.mercadolivre.com.br/dell-3060-desktop-monitor-dell-core-i3-8-geraco-8gb-ssd-240gb/p/MLB32488856?pdp_filters=category:MLB1649#searchVariation=MLB32488856&position=6&search_layout=grid&type=product&tracking_id=81f70640-18dc-4924-a2fa-a5282683384a","Frete grátis",""
"https://http2.mlstatic.com/D_NQ_NP_696931-MLB74533473982_022024-W.webp","Pc Cpu Gamer Core I7 3.8ghz 16gb Ssd 480gb Com Monitor",R$1.499,"https://produto.mercadolivre.com.br/MLB-4452766566-pc-cpu-gamer-core-i7-38ghz-16gb-ssd-480gb-com-monitor-_JM#position=38&search_layout=grid&type=item&tracking_id=81f70640-18dc-4924-a2fa-a5282683384a","Frete grátis","Avaliação 4.3 de 5. 7 opiniões."
"https://http2.mlstatic.com/D_NQ_NP_842900-MLB75071780842_032024-W.webp","Pc Gamer Completo Gamer I7 3770 16gb Ssd 480 Fonte 500w Rgb",R$1.352,"https://produto.mercadolivre.com.br/MLB-3412170887-pc-gamer-completo-gamer-i7-3770-16gb-ssd-480-fonte-500w-rgb-_JM#position=39&search_layout=grid&type=item&tracking_id=81f70640-18dc-4924-a2fa-a5282683384a","Frete grátisEnviado pelo","Avaliação 4.9 de 5. 7 opiniões."
